-9.751697999183200238e+00,8.193876159504378975e+00
-5.044423001161341347e+00,-2.900497091838665220e+00
-7.578152030956688101e+00,-5.444677058581646190e-01
-7.111904614074342490e+00,3.675262984454622739e+00
-6.852260628798816811e+00,3.306570757726020382e+00
-8.077631177810568275e+00,4.221665259163357220e+00
-9.700797624172999178e+00,8.166000240435181468e+00
-1.052285999940631456e+01,8.248565273622926242e+00
-9.742680781773405130e+00,8.341366108801855361e+00
-7.515052616423221643e+00,6.205493745400818106e+00
-7.677620076715316877e+00,5.492727391392229208e-01
-6.163600318457352678e+00,3.266272590100051332e+00
-1.003634242052581627e+01,8.314577068732791787e+00
-4.262174241110864514e+00,2.816889376838588532e+00
-7.819803997077213964e+00,3.551367937563491561e-01
-9.403236839418209314e+00,8.115529530668373681e+00
-1.026560131971595702e+01,7.688397295345549054e+00
-2.225023130669377736e+00,-3.483903845072564565e+00
-7.482119902371733744e+00,4.669188461057449224e+00
-4.366456136435720836e+00,9.451316963222677892e-01
-5.216778451175054343e+00,5.969892742139900399e+00
-1.024571050927542792e+01,8.595449407500790784e+00
-9.438154022123489639e+00,8.029563197181932566e+00
-5.651445009521280483e+00,5.151620687197254078e+00
-1.031773089314222958e+01,8.857682536016193708e+00
-9.781000519732824472e+00,7.569456961741376055e+00
-1.998841868580766956e+00,2.186213216346711841e-01
-4.263058154704407521e+00,4.952535483476139255e-02
-4.552215547455197076e+00,-3.099099422680025029e+00
-6.409220472035344507e+00,4.182623410189286517e+00
-5.218910789925298666e+00,6.427403917578786263e+00
-6.865593966068629150e+00,3.865019069438212274e+00
-2.676958448458768736e+00,-8.461662257150301958e-01
-9.950800449200041697e+00,7.783657196369629716e+00
-5.573431306880017644e+00,-3.968991978444889490e+00
-6.881326806266071294e+00,4.123048565185392533e+00
-3.525444122682497294e-02,9.233486438798235163e-01
-9.265324888730479103e+00,4.968251196965647765e+00
-2.129895129553465161e+00,1.034474689986194074e+00
-8.799012860187819030e+00,-6.079292204875406114e-01
-9.536236474917242134e+00,5.540040272646406194e+00
-4.937984085600541917e+00,-2.323322886173109225e+00
-9.821213356152604490e+00,8.116837914920591146e+00
-9.976043290072450276e+00,8.746945233981008982e+00
-5.895467111944443950e+00,4.781890529056176398e+00
-1.057740488419230473e+01,8.419439071686984022e+00
-8.368728168665771960e+00,3.674379542207397709e+00
-9.152307308775887051e+00,7.612604310644213612e+00
-1.008666245226680402e+01,8.501583801054799494e+00
-4.193816828836203214e+00,-4.655858192228108372e-01
-9.772378759711694229e+00,8.507364572651033185e+00
-7.097545991189090131e+00,3.886587698590128426e+00
-5.828990328328547577e+00,3.902676287164079660e+00
-7.488071042213855222e+00,4.335593345305140289e+00
-5.087922437331670267e+00,3.799992385293856856e+00
-1.020777838520674585e+01,8.672363070527753237e+00
-6.145797399505002367e+00,2.193382708656280933e+00
-9.937488899360173988e+00,8.787083016569127381e+00
-6.051726146594834432e+00,3.945588986633592921e+00
-9.621566250439572698e+00,8.493644371478005439e+00
-9.450730823975373340e+00,7.637569915701192258e+00
-3.993894593679260030e+00,-2.192252089111753843e+00
-9.824320583475952162e+00,8.389015096577308483e+00
-9.731761012159580559e+00,7.802324809126462313e+00
-6.884860141499912878e+00,3.511435086222896906e+00
-9.618023348947460249e+00,8.377439310715002918e+00
-1.045224387694696055e+01,8.244234292713619183e+00
-5.511895439644082018e+00,5.179498220592578583e+00
-5.051253933429929788e+00,5.069281649732044315e+00
-8.282382966331926610e+00,3.606549547469549921e+00
-9.830321791644843543e+00,8.590190321794443307e+00
-8.520906083598301706e+00,6.092786545696919909e+00
-1.064350898586408256e+01,8.321851829773200038e+00
-7.307063632991718904e+00,2.646869489614584570e+00
-4.759630522795660568e+00,3.057714286741930021e+00
-6.275087164113583249e+00,-2.373190310827868466e+00
-3.836780249799872422e+00,3.309008774413305431e+00
-5.941231063685318503e+00,4.201238819244612621e+00
-2.281235465633432824e+00,3.696322563995549704e+00
-9.438360391698662255e+00,8.114355276228899072e+00
-6.309644090542670725e+00,4.782390769570680433e+00
-7.314622885481803394e+00,3.541770414698859781e+00
-1.031083189853129944e+01,8.362043406912890831e+00
-5.820787034397991278e+00,3.585825129215880924e+00
-9.856490309366176206e+00,7.536121182777925753e+00
-8.494261502940489095e+00,4.012670632309754737e+00
-9.722561645389095730e+00,8.273563810382249528e+00
-8.104177750473695596e+00,8.029226192338076995e-01
-6.441228690586756400e+00,7.440040010972349904e+00
-8.988157494606003439e+00,8.505020774343327261e+00
-9.896038963715573900e+00,7.961669216211348932e+00
-8.865404494694750781e+00,8.576865066525719783e+00
-9.458903892890054621e+00,8.198002392866310828e+00
-7.321287127409179973e+00,-8.657155307461108507e-01
-6.727184059239592173e+00,5.494477243685224721e+00
-5.950524963778372367e+00,-9.907832442217845426e-01
-7.723725030979504247e+00,7.672813325297012099e+00
-9.650347224737132024e+00,8.839949648525148973e+00
-7.492886888435806192e+00,3.697273564727844963e+00
-9.804469731676119792e+00,8.754846682552598125e+00
-7.110253005666130832e+00,4.136790730314893416e+00
-9.331411775221845062e+00,8.209280883838234288e+00
-9.152814163841476613e+00,9.306216895599371597e+00
-4.346836272700913995e+00,2.837090317889044311e+00
-9.850539085457887367e+00,8.516315355772446694e+00
-6.420817239193098658e+00,5.483667258841088632e+00
2.985148421907896754e+00,-2.516167602006614823e-01
-1.051581233642125390e+01,9.460700108010881237e+00
-9.526066228021662141e+00,7.826105005011821270e+00
-6.987398417034007103e+00,5.443050448221840476e+00
-9.289851579578193963e+00,8.174013449918621887e+00
-9.350488983791844788e+00,8.610326578398520780e+00
-2.382040215732718735e+00,4.293569712589428988e-02
-7.942865248547320789e+00,-2.268932687372340329e-01
-9.207292615152113058e+00,7.654328759368912216e+00
-1.499845874351308783e+00,1.052874295231385204e-01
-3.425742373613770653e+00,6.048309186008524740e-01
-7.317968639587843604e+00,5.810353851706414829e+00
-7.671918520310211598e+00,5.452676420193194318e+00
-7.650687736425901164e+00,4.067006882431948966e+00
-2.724461450349232816e+00,-1.420662918669015173e+00
-9.936116827964994513e+00,7.688639275101558646e+00
-9.291810943406904499e+00,8.555164707901059984e+00
-6.947275297291959362e+00,4.110296008841882731e+00
-3.454010496005601283e+00,-6.165349307799306011e-01
-7.839100378020521731e+00,3.254608132481637828e+00
-5.682468070277673533e+00,-2.959606890334412377e+00
-7.135042617633934547e+00,4.058239118224918229e+00
-4.043060563975286570e+00,8.337482943238383459e-01
-3.446360610993531193e+00,3.923133617592847511e+00
-5.904227675429379651e+00,3.887124783602227129e+00
-9.051145036577189273e+00,8.195799595926114733e+00
-9.694626432563604013e+00,7.780266357911121311e+00
-5.702537976269361764e+00,3.938669027590337546e+00
-8.598499662801680543e+00,3.012899679245937268e+00
-2.835459760391605855e+00,-1.713130999908857310e-01
-3.694603555801837302e+00,-4.632611055932290611e+00
-5.108948954741612702e+00,-3.593142438971566044e+00
-5.169078841323390350e+00,1.628987746492790212e+00
-5.298115570017752241e+00,1.156814096363848465e+00
-5.856283741948585586e+00,2.330850502789787448e+00
-3.391041302941359525e+00,-9.973206794016804544e-01
-3.310473752020961058e+00,2.039547049950677149e+00
-2.296615196583599250e+00,1.463653101102164955e+00
-9.469678724783504364e+00,8.446661681846812542e+00
-8.369978591886219732e+00,7.970640111259676530e+00
-5.855023586990415474e+00,4.213785635124919438e+00
-9.565786642261576489e+00,8.480870899711455024e+00
-5.646884162085529013e+00,4.951513305396148645e+00
-5.840003164925604118e+00,5.258684468334409168e+00
-7.031663093196307557e+00,7.042811724703328835e+00
-6.585350340549216419e+00,5.122060521768237784e+00
-5.370528505489021498e+00,3.809783151894152731e+00
-5.684233487258095074e+00,4.613386115324047410e+00
-9.030421730235399735e+00,7.832958682194441913e+00
-1.004492939177380073e+01,8.346681110011997973e+00
-1.404746058754822613e+00,3.679939410433344715e+00
-1.009957219275849383e+01,8.927851719211085779e+00
-6.297185504430447445e+00,4.098604629578196601e+00
-4.107981608109554372e+00,-1.451160392747827821e+00
-7.479855480541406365e+00,9.312257718519811878e-01
-7.805383166836116438e+00,1.090314479832684480e+00
-4.089242471738645968e+00,1.497888587056733778e-01
-8.049212003008113570e+00,5.075284933313476188e+00
-6.409428523737514816e+00,3.614330675610401666e+00
-9.889218903717875264e+00,8.779331402263100159e+00
-6.701006793449105992e+00,4.069157312407786442e+00
-1.780651311421465266e+00,2.686944890279839182e+00
-8.782279722783709275e+00,2.284433117195527441e+00
-9.872761894410489347e+00,8.007021234656072295e+00
-9.456743712726634499e+00,8.142552971220956337e+00
-9.123210986663057298e+00,2.965778035154635894e+00
-2.706697857586584544e+00,3.607534434337413387e+00
-1.035771231376351409e+01,8.434417654878041404e+00
-6.738993287188041137e+00,4.832999950851924353e+00
-6.884241069191459950e+00,4.902265448052093078e+00
-1.537415273482723332e+00,-7.338356617480501498e-02
-9.870943505357535841e+00,9.741347784083144390e+00
-7.484747021647517151e+00,4.952196290696380565e+00
-7.649372251315265991e+00,5.643735323454389885e+00
-9.866799621712374346e+00,9.003346339195497094e+00
-7.689966142044708519e+00,4.903020578750103553e+00
-9.605853774747835416e+00,7.926789839363180157e+00
-9.690127227435995749e+00,8.153667626163633386e+00
-1.031542134666539923e+01,8.185786638022717554e+00
-5.542265910226070957e+00,3.797437905968101268e-01
-6.938563168691247895e+00,7.589810239226986610e+00
-4.625772201074471290e+00,3.622310130962691943e+00
-8.922849758509462603e+00,5.114076613793844039e+00
-7.537715693423113983e+00,-2.507071852723090633e+00
-6.585251269181251033e+00,2.375203845977694073e+00
-7.559213062808704642e+00,5.021301575753005508e+00
-5.973167761885743943e+00,5.158638155777396150e+00
-8.019415092019446689e+00,4.018711489505907508e+00
-5.932478915796050245e+00,3.826176280982332312e+00
-8.073190639929146428e+00,5.211539216247436990e+00
-7.432452142199013956e+00,-6.579730083895860560e+00
-7.488559882688926805e+00,4.197694815566105575e+00
-1.024468311754583283e+01,8.508505311596646692e+00
-7.453116260947483696e+00,5.691359159463186046e+00
-6.584279453323206965e+00,5.369145365748972942e+00
-5.753159148366015607e+00,1.691870245952542762e+00
-1.028669874049621846e+01,9.213421446848567342e+00
-2.491759653774652250e+00,3.965555696541586350e+00
-1.082660523635237126e-02,5.009385068104377225e+00
-3.261859698478399849e-01,-2.027113177012799916e+00
-9.850264956209771938e+00,8.094153987100677128e+00
-1.014170566148886898e+01,7.823072295649375008e+00
-3.325212511471510979e+00,-8.917756125198195161e-02
-7.109895998913186688e+00,4.975791406367640057e+00
-5.935753964625720691e+00,5.437809254492412592e+00
-7.392569671711873625e+00,-1.668899480462348262e+00
4.399254884757120010e-01,-1.651225219000576061e+00
-5.956778263087555203e+00,3.633193561904072943e+00
-7.174427470244639338e+00,3.605042644785330985e+00
-7.680273639660420315e+00,5.050197139858831008e+00
5.958906503455887460e-01,4.155422514015250646e-01
-7.841801970685138734e+00,4.944157475934956025e+00
-5.509015388686010262e+00,3.113297599261028559e+00
-2.409708357271486356e+00,-6.159970873793672030e-01
-8.664154422940928413e+00,8.059263732342758502e+00
-9.501668968611358679e+00,8.700237289636387317e+00
-5.274791011294642118e+00,-5.397463338506337749e+00
-1.037786340070006119e+01,8.686497406597155191e+00
-4.150586251891564160e+00,3.661220590103542616e+00
-6.536629566610630881e+00,3.844320898400709563e+00
-6.833780987252744410e+00,2.772212431871108329e+00
-5.322661037449598176e+00,6.840860341929626109e+00
-4.160866818201279571e+00,4.050446422245265410e+00
-1.003213286839403118e+01,7.778952633112739434e+00
-1.044035560862021939e+01,8.287904598703853765e+00
-7.314724883615499884e+00,4.668764080296069707e+00
-6.784853211511504334e+00,1.030448227762958968e+00
-6.540506208702287161e+00,5.141644921071385710e+00
-9.561682640875867278e+00,8.432743286042109432e+00
-7.000192355230999475e+00,5.478800033226915112e+00
-9.616785807956041765e+00,8.413460933483190018e+00
-6.518035051117313294e+00,6.994444638888491994e+00
-9.108318296878351816e+00,9.141592954348864097e+00
-9.745963460385883792e+00,8.329270469651261166e+00
-1.028886421557351838e+01,9.436893371916969642e+00
-1.033919050515789273e+01,9.031656552386515102e+00
-9.200932974335241710e+00,4.204861728065202975e+00
-3.986802134757656546e+00,-2.748849745857430138e-01
-7.116070491680686061e+00,5.058766515773153394e+00
-5.137507728146140096e+00,3.290454199714649697e+00
-7.605621844851920166e+00,5.603624380555512374e+00
-9.620772813098600551e+00,8.555639080687774012e+00
-6.151313017139258932e+00,4.772479052766756880e+00
-9.824224825921438864e+00,8.398947838256534126e+00
-3.517605783258677121e+00,-2.359027606987779357e+00
-9.981569421276484277e+00,8.498671083277210769e+00
-9.135278097437954159e+00,4.153563150142497662e+00
-8.767223760361032348e+00,7.765671263037062566e+00
-9.042665620537459148e+00,9.550763211263550545e+00
-9.217947122581737318e+00,8.676657391522750729e+00
-7.981709211083234834e+00,-3.015347675706046005e+00
-6.937666855826494228e+00,3.617135372978286245e+00
-4.855611337472142353e+00,1.748903087622941888e+00
-1.076471233373663949e+01,8.300836140080894765e+00
-9.312518617501048368e+00,8.150918580201219399e+00
-1.918008497465828910e+00,-2.809725484848666355e-01
-6.101652339896093125e+00,4.314878540886602387e+00
-2.497547794684373379e+00,1.842347332934577198e+00
-4.442759334013890005e+00,2.244412595578570979e+00
-1.016222509969603038e+01,8.550687888969706663e+00
-5.393901390202140433e+00,6.262876361554140736e+00
-4.340486878313802421e+00,-1.718725594247537902e+00
-7.619824488065187751e+00,-2.983761217448275715e+00
-5.346903939443246045e+00,6.322657442264354444e+00
-6.114792356441815180e+00,4.571266573983106873e+00
-9.893365690429986259e+00,7.976380753534654922e+00
-5.040790757799088695e+00,1.874254950152630661e+00
-9.558635426208395458e+00,8.243526370775192902e+00
-7.214339229601610448e+00,8.047417110154202469e-01
-1.045396754932228411e+01,8.690666874368092820e+00
-8.805972933381251977e+00,5.952708808617783731e+00
-5.687448065912326989e+00,5.580544051620240253e+00
-9.095465124222744890e+00,8.293418914062376857e+00
-6.397153557182307715e+00,4.091500574691819381e+00
-9.386331223786740452e+00,8.749712699810173078e+00
-7.823725402626400260e+00,5.413947206554268199e+00
-2.123122466398431385e+00,-6.433404381386895743e-01
-1.001731561021935590e+01,8.183640672610550837e+00
-2.859215295984339100e+00,2.511247604949137902e+00
-1.017416505971153029e+01,8.258952872378825916e+00
-7.080297115612862235e+00,6.460107274241092767e+00
-7.100259738936827603e+00,6.483371226421714262e+00
-1.010542554656671932e+01,8.737814939795402580e+00
-1.439379158865641273e-01,-2.716035087424892414e+00
-5.878727798377064495e+00,3.891406347512318398e+00
-3.843913959526618740e+00,3.215270981910189896e+00
-6.357884203198941542e+00,2.056547906778277479e+00
-7.754640750209974343e+00,4.008091680930268019e+00
-9.898280287237849251e+00,8.956216954427922872e+00
-1.833171666267898292e+00,-2.075608895280120603e+00
-1.008750309691245128e+01,8.472913314637082749e+00
-6.364535371948774944e+00,-2.267620898467910706e+00
-9.786451398549532499e+00,8.478838023776841482e+00
-1.018426384367637638e+01,8.660334130339476744e+00
-5.517440169817887430e+00,3.524540123869688846e-01
-7.923419439894022531e+00,4.851015690132721936e+00
-6.179071668268764306e+00,3.500842482399937339e+00
-8.036784256960590511e+00,5.690088540434532050e+00
-6.209925495393784800e+00,1.894481037414469160e+00
1.785033745449790210e+00,5.054079302770506654e-01
-7.735161237798599210e+00,4.623694284685902822e+00
-9.980200475755106382e+00,8.679945893399878543e+00
-1.016959034416768404e+01,7.760804921624746555e+00
-6.309094370779444461e-02,-8.152000118222737512e-01
-2.616664922697919504e+00,-2.993561904749464375e-02
-5.375122936676292262e+00,-1.537499246520247498e-01
-1.028551923879878238e+01,8.149238323648885896e+00
-6.930963683510343643e+00,1.409345602635065697e+00
-4.748198943161972885e+00,4.014820385790296875e+00
